!MOLECULE
HNCO  (Mean levels from constants of Niedenhoff et al. 1995)
!MOLECULAR WEIGHT
43.0
!NUMBER OF ENERGY LEVELS
68
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J (or other quantum numbers)
    1     0.000000000   1.0    0_0_0                                 
    2     0.733226400   3.0    1_0_1                                 
    3     2.199675700   5.0    2_0_2                                 
    4     4.399340800   7.0    3_0_3                                 
    5     7.332211100   9.0    4_0_4                                 
    6    10.998272500  11.0    5_0_5                                 
    7    15.397507400  13.0    6_0_6                                 
    8    20.529894600  15.0    7_0_7                                 
    9    26.395409400  17.0    8_0_8                                 
   10    30.808690000   3.0    1_1_1                                 
   11    30.814041400   3.0    1_1_0                                 
   12    32.269668000   5.0    2_1_2                                 
   13    32.285722100   5.0    2_1_1                                 
   14    32.994023600  19.0    9_0_9                                 
   15    34.461127600   7.0    3_1_3                                 
   16    34.493235600   7.0    3_1_2                                 
   17    37.383060100   9.0    4_1_4                                 
   18    37.436572700   9.0    4_1_3                                 
   19    40.325705500  21.0    10_0_10                               
   20    41.035453700  11.0    5_1_5                                 
   21    41.115721100  11.0    5_1_4                                 
   22    45.418293800  13.0    6_1_6                                 
   23    45.530665700  13.0    6_1_5                                 
   24    48.390419600  23.0    11_0_11                               
   25    50.531562800  15.0    7_1_7                                 
   26    50.681388100  15.0    7_1_6                                 
   27    56.375240100  17.0    8_1_8                                 
   28    56.567867100  17.0    8_1_7                                 
   29    57.188127400  25.0    12_0_12                               
   30    62.949302200  19.0    9_1_9                                 
   31    63.190078100  19.0    9_1_8                                 
   32    66.718786400  27.0    13_0_13                               
   33    70.253722900  21.0    10_1_10                               
   34    70.547993800  21.0    10_1_9                                
   35    76.982350700  29.0    14_0_14                               
   36    78.288472700  23.0    11_1_11                               
   37    78.641583600  23.0    11_1_10                               
   38    87.053519400  25.0    12_1_12                               
   39    87.470814100  25.0    12_1_11                               
   40    87.978771100  31.0    15_0_15                               
   41    96.548827900  27.0    13_1_13                               
   42    97.035648600  27.0    13_1_12                               
   43    99.707994700  33.0    16_0_16                               
   44   106.774360000  29.0    14_1_14                               
   45   107.336047400  29.0    14_1_13                               
   46   112.169964900  35.0    17_0_17                               
   47   117.730074600  31.0    15_1_15                               
   48   118.371968000  31.0    15_1_14                               
   49   120.552066300   5.0    2_2_1                                 
   50   120.552067000   5.0    2_2_0                                 
   51   122.751058500   7.0    3_2_2                                 
   52   122.751061900   7.0    3_2_1                                 
   53   125.364622000  37.0    18_0_18                               
   54   125.683034500   9.0    4_2_3                                 
   55   125.683044600   9.0    4_2_2                                 
   56   129.347982600  11.0    5_2_4                                 
   57   129.348006300  11.0    5_2_3                                 
   58   129.415927900  33.0    16_1_16                               
   59   130.143364400  33.0    16_1_15                               
   60   133.745888300  13.0    6_2_5                                 
   61   133.745935700  13.0    6_2_4                                 
   62   138.876734100  15.0    7_2_6                                 
   63   138.876819400  15.0    7_2_5                                 
   64   139.291902500  39.0    19_0_19                               
   65   141.831872900  35.0    17_1_17                               
   66   142.650188000  35.0    17_1_16                               
   67   144.740499500  17.0    8_2_7                                 
   68   144.740641700  17.0    8_2_6                                 
!NUMBER OF RADIATIVE TRANSITIONS
201
!TRANS + UP + LOW + A(s^-1) + FREQ(GHz) + E_u/k(K)
    1    50    49  1.665E-25           0.00002099     173.45
    2    52    51  1.041E-23           0.00010193     176.61
    3    55    54  1.686E-22           0.00030279     180.83
    4    57    56  1.427E-21           0.00071051     186.10
    5    61    60  8.156E-21           0.00142102     192.43
    6    63    62  3.567E-20           0.00255723     199.81
    7    68    67  1.284E-19           0.00426305     208.25
    8    11    10  6.167E-14           0.16043094      44.33
    9    13    12  5.551E-13           0.48128981      46.45
   10    16    15  2.220E-12           0.96257362      49.63
   11    18    17  6.167E-12           1.60426739      53.86
   12    21    20  1.387E-11           2.40635611      59.16
   13    23    22  2.719E-11           3.36882481      65.51
   14    26    25  4.834E-11           4.49164950      72.92
   15    28    27  7.990E-11           5.77481218      81.39
   16    31    30  1.248E-10           7.21827989      90.92
   17    34    33  1.865E-10           8.82201964     101.50
   18    37    36  2.685E-10          10.58599847     113.15
   19    39    38  3.749E-10          12.51018038     125.85
   20    42    41  5.102E-10          14.59451743     139.61
   21    45    44  6.792E-10          16.83896463     154.43
   22    48    47  8.870E-10          19.24348002     170.31
   23    59    58  1.139E-09          21.80799764     187.25
   24     2     1  1.058E-07          21.98157447       1.05
   25    66    65  1.441E-09          24.53246952     205.24
   26    12    10  7.530E-07          43.79901857      46.43
   27     3     2  1.015E-06          43.96304402       3.16
   28    13    11  7.696E-07          44.11987744      46.45
   29    15    12  3.227E-06          65.69830601      49.58
   30    51    49  2.038E-06          65.92412768     176.61
   31    52    50  2.038E-06          65.92420862     176.61
   32     4     3  3.671E-06          65.94430071       6.33
   33    16    13  3.298E-06          66.17958982      49.63
   34    17    15  8.366E-06          87.59733263      53.79
   35    54    51  6.762E-06          87.89842918     180.83
   36    55    52  6.762E-06          87.89863004     180.83
   37     5     4  9.024E-06          87.92523962      10.55
   38    18    16  8.551E-06          88.23902639      53.86
   39    20    17  1.711E-05         109.49600549      59.04
   40    56    54  1.513E-05         109.87237993     186.10
   41    57    55  1.513E-05         109.87278765     186.10
   42     6     5  1.803E-05         109.90575583      15.82
   43    21    18  1.749E-05         110.29809422      59.16
   44    22    20  3.041E-05         131.39424066      65.35
   45    60    56  2.809E-05         131.84589599     192.43
   46    61    57  2.809E-05         131.84660649     192.43
   47     7     6  3.163E-05         131.88574440      22.15
   48    23    21  3.108E-05         132.35670936      65.51
   49    25    22  4.919E-05         153.29194819      72.70
   50    62    60  4.659E-05         153.81888740     199.81
   51    63    61  4.659E-05         153.82002361     199.81
   52     8     7  5.078E-05         153.86509741      29.54
   53    26    23  5.028E-05         154.41477288      72.92
   54    27    25  7.440E-05         175.18903815      81.11
   55    67    62  7.159E-05         175.79126424     208.25
   56    68    63  7.159E-05         175.79297006     208.25
   57     9     8  7.643E-05         175.84370993      37.98
   58    28    26  7.605E-05         176.47220084      81.39
   59    30    27  1.070E-04         197.08542360      90.57
   60    14     9  1.095E-04         197.82147704      47.47
   61    31    28  1.094E-04         198.52889131      90.92
   62    33    30  1.479E-04         218.98102359     101.08
   63    19    14  1.510E-04         219.79829381      58.02
   64    34    31  1.511E-04         220.58476335     101.50
   65    36    33  1.980E-04         240.87573920     112.64
   66    24    19  2.019E-04         241.77404631      69.62
   67    37    34  2.024E-04         242.63971802     113.15
   68    38    36  2.583E-04         262.76948947     125.25
