!MOLECULE
E-CH3OH
!MOLECULAR WEIGHT
32.0
!NUMBER OF ENERGY LEVELS
100
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J, K
224   39   38      2.295e-05      165.678770	 69.8
225   39   30      2.847e-08      189.121926	 69.8
226   39   29      2.585e-05      265.289650	 69.8
227   39   28      1.059e-04      290.248762	 69.8
228   39   37      9.028e-09      322.727311	 69.8
229   39   27      2.622e-04      455.618116	 69.8
230   39   26      2.060e-08      612.797072	 69.8
231   40   50      1.116e-12        9.400829	 71.0
232   40   39      8.593e-08       25.018123	 71.0
233   40   38      2.484e-09      190.696847	 71.0
234   40   30      2.637e-10      214.140049	 71.0
235   40   29      9.336e-05      290.307643	 71.0
236   40   28      1.183e-04      315.266830	 71.0
237   40   37      2.636e-08      347.745433	 71.0
238   40   27      2.982e-08      480.636233	 71.0
239   40   26      2.788e-07      637.815195	 71.0
240   41   40      3.956e-11       76.167245	 74.7
241   41   50      1.126e-06       85.567970	 74.7
242   41   39      1.985e-08      101.185320	 74.7
243   41   38      1.191e-08      266.864092	 74.7
244   41   30      9.455e-05      290.307376	 74.7
245   41   29      1.322e-09      366.474983	 74.7
246   41   28      3.275e-07      391.434067	 74.7
247   41   37      4.417e-04      423.912696	 74.7
248   41   27      6.183e-08      556.803478	 74.7
249   41   26      1.449e-03      713.982470	 74.7
250   42   54      1.382e-10      115.564530	 96.5
251   42   53      8.792e-06      191.733050	 96.5
252   42   52      1.826e-08      216.857858	 96.5
253   42   31      7.962e-05      290.213238	 96.5
254   42   51      7.043e-08      383.027037	 96.5
255   42   41      8.394e-09      454.287443	 96.5
256   42   40      7.580e-04      530.454695	 96.5
257   42   39      9.208e-07      555.472811	 96.5
258   42   38      1.108e-06      721.151535	 96.5
259   42   30      7.392e-09      744.594737	 96.5
260   42   29      2.927e-03      820.762501	 96.5
261   42   28      2.383e-06      845.721511	 96.5
262   43   32      7.993e-05      290.209700	111.5
263   43   54      9.373e-05      428.087588	111.5
264   43   53      1.148e-08      504.256135	111.5
265   43   51      4.519e-07      695.550179	111.5
266   43   41      2.098e-03      766.810585	111.5
267   43   40      5.363e-08      842.977830	111.5
268   43   50      5.545e-09      852.378659	111.5
269   44   56      4.616e-06      186.300950	136.6
270   44   33      5.871e-05      290.162430	136.6
271   44   43      5.498e-04      524.860820	136.6
272   44   32      3.310e-03      815.070511	136.6
273   45   34      5.912e-05      290.183210	144.7
274   45   55      2.177e-04      667.498072	144.7
275   46   35      3.228e-05      290.117815	172.8
276   46   57      2.701e-05      413.855374	172.8
277   46   44      1.294e-03      752.359429	172.8
278   47   36      3.227e-05      290.138890	184.8
279   47   58      4.284e-05      496.429108	184.8
280   47   45      1.598e-03      834.959354	184.8
281   48   60      2.126e-05      551.968781	227.5
282   48   47      1.155e-03      890.443998	227.5
283   50   39      5.911e-13       15.617294	 70.5
284   50   38      2.006e-05      181.296030	 70.5
285   50   37      1.667e-04      338.344628	 70.5
286   51   41      8.424e-11       71.260406	 78.1
287   51   40      7.459e-10      147.427651	 78.1
288   51   50      1.878e-05      156.828520	 78.1
289   51   39      1.161e-05      172.445950	 78.1
290   51   38      1.696e-04      338.124502	 78.1
291   51   37      3.213e-04      495.173104	 78.1
292   52   51      2.285e-05      166.169210	 86.1
293   52   41      1.080e-07      237.429585	 86.1
294   52   40      4.706e-05      313.596840	 86.1
295   52   50      1.308e-08      322.997659	 86.1
296   52   39      1.711e-04      338.614999	 86.1
297   52   38      3.527e-04      504.293685	 86.1
298   52   37      4.489e-08      661.342263	 86.1
299   53   52      8.920e-08       25.124872	 87.3
300   53   51      3.260e-09      191.294043	 87.3
301   53   41      1.404e-09      262.554450	 87.3
302   53   40      1.549e-04      338.721630	 87.3
303   53   50      3.274e-08      348.122523	 87.3
304   53   39      1.708e-04      363.739820	 87.3
305   53   38      4.606e-08      529.418541	 87.3
306   53   37      7.530e-07      686.467128	 87.3
307   54   65      1.000e-07       37.703708	 90.9
308   54   53      1.372e-10       76.168464	 90.9
309   54   52      3.734e-08      101.293340	 90.9
310   54   51      1.633e-08      267.462507	 90.9
311   54   41      1.569e-04      338.722940	 90.9
312   54   40      5.542e-09      414.890158	 90.9
313   54   50      4.547e-04      424.291006	 90.9
314   54   39      8.191e-07      439.908281	 90.9
315   54   38      1.034e-07      605.587005	 90.9
316   54   37      1.656e-03      762.635592	 90.9
317   55   69      4.666e-11       66.994218	112.7
318   55   68      4.130e-06      143.169500	112.7
319   55   67      1.224e-08      168.463937	112.7
320   55   66      8.780e-08      335.362591	112.7
321   55   42      1.391e-04      338.583195	112.7
322   55   54      2.180e-08      454.147752	112.7
323   55   53      7.931e-04      530.316196	112.7
324   55   52      1.290e-06      555.441081	112.7
325   55   51      2.041e-06      721.610260	112.7
326   55   41      3.868e-08      792.870666	112.7
327   55   40      3.206e-03      869.037809	112.7
328   55   39      3.716e-06      894.056033	112.7
329   56   43      1.397e-04      338.559928	127.7
330   56   69      7.423e-05      379.493994	127.7
331   56   68      1.468e-08      455.669417	127.7
332   56   66      6.751e-07      647.862472	127.7
333   56   54      2.184e-03      766.647634	127.7
334   56   65      8.076e-09      804.351330	127.7
335   56   53      1.394e-07      842.816098	127.7
336   57   71      2.372e-06      137.903060	152.9
337   57   44      1.143e-04      338.504099	152.9
338   57   56      6.040e-04      524.804969	152.9
