!MOLECULE
HDO
!MOLECULAR WEIGHT
19.0
!NUMBER OF ENERGY LEVELS
34
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J, Ko, Kp
  1         0.000000        1.0      0_0_0
  2        15.508200        3.0      1_0_1
  3        29.808600        3.0      1_1_1
  4        32.496400        3.0      1_1_0
  5        46.173100        5.0      2_0_2
  6        58.126900        5.0      2_1_2
  7        66.184500        5.0      2_1_1
  8        91.330200        7.0      3_0_3
  9       100.390900        7.0      3_1_3
 10       108.926200        5.0      2_2_1
 11       109.269100        5.0      2_2_0
 12       116.461300        7.0      3_1_2
 13       150.156200        9.0      4_0_4
 14       155.389000        7.0      3_2_2
 15       156.382200        9.0      4_1_4
 16       157.064700        7.0      3_2_1
 17       182.983500        9.0      4_1_3
 18       217.041800        9.0      4_2_3
 19       221.836100        9.0      4_2_2
 20       221.946000       11.0      5_0_5
 21       225.864800       11.0      5_1_5
 22       233.023700        7.0      3_3_1
 23       233.051200        7.0      3_3_0
 24       265.236200       11.0      5_1_4
 25       293.636400       11.0      5_2_4
 26       295.487200        9.0      4_3_2
 27       295.677400        9.0      4_3_1
 28       303.994700       11.0      5_2_3
 29       306.314700       13.0      6_0_6
 30       308.615600       13.0      6_1_6
 31       362.507100       13.0      6_1_5
 32       373.665800       11.0      5_3_3
 33       374.409900       11.0      5_3_2
 34       384.875400       13.0      6_2_5
!NUMBER OF RADIATIVE TRANSITIONS
140
!TRANS + UP + LOW + EINSTEINA(s^-1) + FREQ(GHz) + E_u(K)
 66   22   13      1.560e-04        2484.303279    335.3
 67   22   12      1.569e-04        3494.450680    335.3
 68   22   11      6.265e-01        3710.069154    335.3
 69   22    6      4.166e-04        5243.273209    335.3
 70   22    5      3.242e-03        5601.638279    335.3
 71   23   22      2.120e-12           0.824671    335.3
 72   23   18      7.282e-05         479.947370    335.3
 73   23   17      3.673e-06        1500.990106    335.3
 74   23   16      5.791e-02        2278.017094    335.3
 75   23   10      6.302e-01        3721.172066    335.3
 76   23    9      1.376e-04        3977.054864    335.3
 77   23    8      2.238e-03        4248.686375    335.3
 78   23    7      4.684e-04        5002.536304    335.3
 79   24   21      2.973e-04        1180.323534    381.6
 80   24   20      1.976e-02        1297.804958    381.6
 81   24   18      1.025e-02        1444.829001    381.6
 82   24   17      3.273e-02        2465.871654    381.6
 83   25   21      5.437e-02        2031.742756    422.5
 84   25   20      8.508e-04        2149.224180    422.5
 85   25   18      2.328e-02        2296.248223    422.5
 86   25   17      2.632e-01        3317.290876    422.5
 87   26   22      6.460e-03        1872.608588    425.1
 88   26   21      9.504e-06        2087.225907    425.1
 89   26   20      3.390e-04        2204.707331    425.1
 90   26   18      8.880e-02        2351.731374    425.1
 91   26   17      4.065e-04        3372.774027    425.1
 92   26   16      6.855e-01        4149.801015    425.1
 93   26    9      1.025e-03        5848.838785    425.1
 94   26    8      1.564e-02        6120.470296    425.1
 95   27   26      4.175e-10           5.702780    425.4
 96   27   25      2.664e-07          61.185950    425.4
 97   27   24      2.746e-06         912.605202    425.4
 98   27   23      6.510e-03        1877.486750    425.4
 99   27   19      7.727e-02        2213.706919    425.4
100   27   15      3.250e-04        4175.963868    425.4
101   27   14      7.023e-01        4205.740184    425.4
102   27   13      8.171e-03        4362.614697    425.4
103   27   12      1.320e-03        5372.762098    425.4
104   28   26      1.788e-05         255.050260    437.4
105   28   25      1.782e-05         310.533290    437.4
106   28   24      2.191e-02        1161.952608    437.4
107   28   19      2.892e-02        2463.054325    437.4
108   28   15      2.214e-01        4425.311274    437.4
109   28   13      3.357e-03        4611.962103    437.4
110   29   28      3.483e-09          69.550580    440.7
111   29   21      1.701e-01        2411.826820    440.7
112   29   20      3.674e-02        2529.308244    440.7
113   30   28      1.437e-06         138.530570    444.0
114   30   21      3.439e-02        2480.806676    444.0
115   30   20      2.181e-01        2598.288100    444.0
116   31   30      5.843e-04        1615.625968    521.6
117   31   29      3.475e-02        1684.605824    521.6
118   31   25      4.071e-02        2064.689889    521.6
119   31   24      5.531e-02        2916.109110    521.6
120   32   30      1.114e-05        1950.154513    537.6
121   32   29      4.526e-04        2019.134369    537.6
122   32   26      1.894e-02        2343.735282    537.6
123   32   25      1.079e-01        2399.218433    537.6
124   32   24      7.432e-04        3250.637655    537.6
125   32   19      7.540e-01        4551.739372    537.6
126   32   15      1.837e-03        6513.996321    537.6
127   32   13      4.381e-02        6700.647150    537.6
128   33   32      1.641e-08          22.307670    538.7
129   33   31      3.532e-07         356.835850    538.7
130   33   28      8.121e-02        2110.992547    538.7
131   33   27      1.935e-02        2360.339953    538.7
132   33   21      5.252e-04        4453.268689    538.7
133   33   20      1.732e-02        4570.750113    538.7
134   33   18      7.963e-01        4717.774156    538.7
135   33   17      2.849e-03        5738.816809    538.7
136   34   33      3.754e-05         313.750620    553.7
137   34   30      7.149e-02        2286.212639    553.7
138   34   29      1.229e-03        2355.192495    553.7
139   34   25      4.220e-02        2735.276559    553.7
140   34   24      3.372e-01        3586.695781    553.7
!NUMBER OF COLL PARTNERS
1
!COLLISIONS BETWEEN
1 HDO - H2 scaled (*1.35) HDO-He rate coefficients from Green (1989)
!NUMBER OF COLL TRANS
561
!NUMBER OF COLL TEMPS
6
!COLL TEMPS
   50.0  100.0  200.0  300.0  400.0  500.0
!TRANS + UP + LOW + COLLRATES(cm^3 s^-1)
  1	2     1    3.2e-12   6.3e-12   1.3e-11   1.9e-11   2.4e-11   3.0e-11
  2	3     1    7.3e-14   9.7e-14   2.8e-13   5.8e-13   8.9e-13   1.2e-12
  3	3     2    1.3e-12   1.2e-12   1.2e-12   1.4e-12   1.5e-12   1.6e-12
  4	4     1    1.0e-13   5.1e-14   2.2e-14   1.3e-14   8.8e-15   6.5e-15
  5	4     2    3.1e-13   2.4e-13   4.6e-13   8.9e-13   1.4e-12   1.9e-12
  6	4     3    5.8e-12   9.5e-12   1.9e-11   2.8e-11   3.6e-11   4.3e-11
  7	5     1    3.1e-12   3.1e-12   3.0e-12   2.8e-12   2.7e-12   2.7e-12
  8	5     2    7.0e-12   1.3e-11   2.4e-11   3.5e-11   4.5e-11   5.3e-11
  9	5     3    4.5e-13   8.9e-13   1.9e-12   2.7e-12   3.5e-12   4.2e-12
 10	5     4    1.4e-12   1.2e-12   1.3e-12   1.5e-12   1.6e-12   1.8e-12
 11	6     1    3.6e-13   4.2e-13   5.3e-13   6.3e-13   7.4e-13   8.2e-13
 12	6     2    8.4e-13   1.5e-12   2.8e-12   4.2e-12   5.4e-12   6.5e-12
 13	6     3    4.9e-12   8.6e-12   1.6e-11   2.4e-11   3.1e-11   3.6e-11
 14	6     4    2.7e-12   2.6e-12   2.6e-12   2.7e-12   2.8e-12   3.0e-12
 15	6     5    4.7e-13   6.6e-13   1.2e-12   1.9e-12   2.4e-12   3.0e-12
 16	7     1    6.8e-15   3.8e-15   1.9e-15   1.3e-15   1.1e-15   9.6e-16
 17	7     2    2.0e-13   2.3e-13   2.8e-13   3.2e-13   3.8e-13   4.2e-13
 18	7     3    1.3e-11   1.3e-11   1.2e-11   1.1e-11   1.1e-11   1.0e-11
 19	7     4    4.1e-12   7.0e-12   1.3e-11   1.9e-11   2.4e-11   3.0e-11
 20	7     5    4.6e-13   9.6e-13   2.2e-12   3.4e-12   4.6e-12   5.5e-12
 21	7     6    3.1e-12   6.8e-12   1.5e-11   2.2e-11   2.7e-11   3.2e-11
 22	8     1    2.2e-12   3.1e-12   5.3e-12   7.0e-12   8.5e-12   9.7e-12
 23	8     2    1.6e-12   1.9e-12   2.4e-12   3.1e-12   3.6e-12   4.2e-12
 24	8     3    3.9e-13   5.3e-13   8.5e-13   1.2e-12   1.5e-12   1.8e-12
 25	8     4    1.0e-12   1.6e-12   2.8e-12   3.9e-12   4.7e-12   5.5e-12
 26	8     5    8.9e-12   1.4e-11   2.4e-11   3.5e-11   4.3e-11   5.1e-11
 27	8     6    5.5e-14   9.2e-14   2.6e-13   4.7e-13   6.9e-13   8.9e-13
 28	8     7    9.2e-13   1.1e-12   1.6e-12   2.2e-12   2.7e-12   3.1e-12
 29	9     1    7.7e-13   1.1e-12   1.8e-12   2.3e-12   2.8e-12   3.2e-12
 30	9     2    4.2e-13   6.3e-13   1.2e-12   1.8e-12   2.3e-12   2.7e-12
 31	9     3    1.1e-12   1.3e-12   1.9e-12   2.6e-12   3.1e-12   3.6e-12
 32	9     4    3.8e-12   5.9e-12   1.0e-11   1.3e-11   1.6e-11   1.9e-11
 33	9     5    4.5e-13   7.4e-13   1.5e-12   2.3e-12   3.0e-12   3.5e-12
 34	9     6    6.2e-12   9.6e-12   1.8e-11   2.4e-11   3.0e-11   3.6e-11
 35	9     7    5.3e-13   7.0e-13   1.4e-12   2.2e-12   3.0e-12   3.8e-12
 36	9     8    2.3e-13   3.0e-13   6.5e-13   1.1e-12   1.5e-12   1.9e-12
 37    10     1    4.2e-15   4.5e-15   5.1e-15   5.8e-15   6.3e-15   6.9e-15
 38    10     2    3.1e-13   5.1e-13   1.1e-12   1.8e-12   2.4e-12   3.1e-12
 39    10     3    9.5e-14   1.2e-13   1.9e-13   2.4e-13   3.0e-13   3.5e-13
 40    10     4    7.7e-13   1.2e-12   2.3e-12   3.2e-12   4.1e-12   4.9e-12
 41    10     5    6.3e-13   9.5e-13   1.5e-12   1.9e-12   2.2e-12   2.4e-12
 42    10     6    1.9e-13   2.6e-13   4.6e-13   6.9e-13   9.0e-13   1.1e-12
 43    10     7    5.0e-13   6.5e-13   1.1e-12   1.6e-12   2.2e-12   2.7e-12
 44    10     8    1.1e-12   1.1e-12   1.6e-12   2.3e-12   2.8e-12   3.4e-12
 45    10     9    8.2e-13   8.9e-13   1.1e-12   1.3e-12   1.5e-12   1.6e-12
 46    11     1    9.5e-14   1.8e-13   4.6e-13   8.0e-13   1.1e-12   1.4e-12
 47    11     2    1.8e-13   2.3e-13   3.2e-13   4.0e-13   4.9e-13   5.4e-13
 48    11     3    2.0e-13   3.5e-13   7.4e-13   1.2e-12   1.6e-12   1.9e-12
 49    11     4    9.9e-14   1.2e-13   1.8e-13   2.3e-13   2.7e-13   3.1e-13
 50    11     5    6.5e-13   8.9e-13   1.5e-12   2.2e-12   2.7e-12   3.2e-12
 51    11     6    5.3e-13   6.1e-13   8.4e-13   1.1e-12   1.3e-12   1.5e-12
 52    11     7    1.2e-12   2.0e-12   3.8e-12   5.4e-12   6.8e-12   8.0e-12
 53    11     8    6.8e-13   1.3e-12   2.4e-12   3.4e-12   4.1e-12   4.6e-12
 54    11     9    2.6e-13   5.4e-13   1.2e-12   1.8e-12   2.3e-12   2.7e-12
 55    11    10    6.3e-12   1.2e-11   2.6e-11   3.9e-11   5.0e-11   6.1e-11
 56    12     1    3.6e-16   2.6e-16   1.9e-16   1.8e-16   1.8e-16   1.8e-16
 57    12     2    1.3e-13   2.0e-13   3.4e-13   4.6e-13   5.7e-13   6.6e-13
 58    12     3    1.3e-12   2.3e-12   4.3e-12   6.3e-12   8.1e-12   9.6e-12
 59    12     4    1.2e-12   1.3e-12   1.5e-12   1.6e-12   1.8e-12   1.9e-12
 60    12     5    2.2e-13   3.1e-13   5.4e-13   7.8e-13   1.0e-12   1.2e-12
 61    12     6    3.8e-12   4.3e-12   4.9e-12   5.4e-12   5.9e-12   6.5e-12
 62    12     7    7.2e-12   1.1e-11   1.9e-11   2.7e-11   3.2e-11   3.8e-11
 63    12     8    5.1e-13   1.1e-12   2.4e-12   3.8e-12   5.0e-12   5.9e-12
 64    12     9    1.8e-12   3.8e-12   8.0e-12   1.2e-11   1.5e-11   1.8e-11
 65    12    10    6.2e-13   1.4e-12   3.0e-12   4.5e-12   5.5e-12   6.6e-12
 66    12    11    6.9e-13   8.2e-13   1.4e-12   2.0e-12   2.7e-12   3.2e-12
 67    13     1    1.0e-13   2.2e-13   5.5e-13   9.0e-13   1.2e-12   1.5e-12
 68    13     2    2.8e-12   4.2e-12   6.6e-12   8.9e-12   1.1e-11   1.2e-11
 69    13     3    5.4e-13   8.1e-13   1.4e-12   1.8e-12   2.2e-12   2.6e-12
 70    13     4    2.7e-13   4.3e-13   8.1e-13   1.2e-12   1.6e-12   1.9e-12
 71    13     5    9.0e-13   1.1e-12   1.5e-12   2.0e-12   2.4e-12   2.8e-12
 72    13     6    1.5e-13   2.8e-13   6.2e-13   9.9e-13   1.3e-12   1.6e-12
 73    13     7    8.5e-13   1.3e-12   2.3e-12   3.1e-12   3.8e-12   4.3e-12
 74    13     8    9.9e-12   1.5e-11   2.6e-11   3.5e-11   4.3e-11   5.0e-11
 75    13     9    5.5e-14   1.1e-13   3.6e-13   6.9e-13   1.0e-12   1.3e-12
 76    13    10    4.3e-13   7.4e-13   1.4e-12   1.9e-12   2.3e-12   2.6e-12
 77    13    11    1.4e-13   2.8e-13   7.3e-13   1.2e-12   1.6e-12   2.0e-12
 78    13    12    6.6e-13   8.9e-13   1.6e-12   2.3e-12   3.0e-12   3.6e-12
 79    14     1    6.8e-16   7.4e-16   9.2e-16   1.1e-15   1.2e-15   1.3e-15
 80    14     2    3.2e-13   4.2e-13   5.5e-13   6.3e-13   7.0e-13   7.6e-13
 81    14     3    9.0e-13   1.4e-12   2.3e-12   3.0e-12   3.6e-12   4.2e-12
 82    14     4    1.2e-13   2.6e-13   6.3e-13   1.1e-12   1.5e-12   1.8e-12
 83    14     5    3.1e-13   5.5e-13   1.3e-12   2.0e-12   2.8e-12   3.5e-12
 84    14     6    1.2e-13   1.9e-13   3.2e-13   4.5e-13   5.7e-13   6.6e-13
 85    14     7    9.0e-14   1.6e-13   3.8e-13   6.6e-13   9.2e-13   1.1e-12
 86    14     8    2.2e-13   3.0e-13   5.1e-13   7.3e-13   9.2e-13   1.1e-12
 87    14     9    3.4e-13   5.5e-13   1.1e-12   1.6e-12   2.2e-12   2.6e-12
 88    14    10    5.7e-12   9.3e-12   1.8e-11   2.4e-11   3.1e-11   3.6e-11
 89    14    11    4.6e-12   4.9e-12   5.0e-12   5.1e-12   5.1e-12   5.1e-12
 90    14    12    4.2e-13   4.9e-13   7.3e-13   9.9e-13   1.2e-12   1.5e-12
 91    14    13    1.5e-12   1.3e-12   1.3e-12   1.5e-12   1.6e-12   1.9e-12
 92    15     1    1.3e-13   2.2e-13   4.0e-13   6.2e-13   8.1e-13   9.9e-13
 93    15     2    8.4e-13   1.2e-12   2.0e-12   2.7e-12   3.2e-12   3.8e-12
 94    15     3    2.4e-12   3.4e-12   5.3e-12   6.9e-12   8.2e-12   9.3e-12
 95    15     4    2.6e-13   5.5e-13   1.4e-12   2.3e-12   3.1e-12   3.9e-12
 96    15     5    2.3e-13   4.5e-13   1.0e-12   1.6e-12   2.3e-12   2.7e-12
 97    15     6    8.4e-13   8.9e-13   1.0e-12   1.2e-12   1.4e-12   1.5e-12
 98    15     7    2.7e-12   3.9e-12   6.3e-12   8.2e-12   9.9e-12   1.1e-11
 99    15     8    3.5e-13   6.2e-13   1.3e-12   2.0e-12   2.7e-12   3.2e-12
100    15     9    8.6e-12   1.2e-11   2.2e-11   2.8e-11   3.6e-11   4.2e-11
101    15    10    1.8e-13   3.5e-13   7.4e-13   1.1e-12   1.5e-12   1.8e-12
102    15    11    2.3e-13   3.2e-13   5.3e-13   7.0e-13   8.4e-13   9.7e-13
103    15    12    2.6e-13   3.6e-13   8.5e-13   1.5e-12   2.0e-12   2.6e-12
104    15    13    4.5e-14   7.2e-14   1.6e-13   2.7e-13   3.8e-13   4.6e-13
105    15    14    6.1e-13   6.2e-13   8.4e-13   1.1e-12   1.5e-12   1.8e-12
106    16     1    9.5e-14   1.2e-13   1.6e-13   2.0e-13   2.4e-13   2.8e-13
107    16     2    1.1e-13   2.3e-13   5.3e-13   8.6e-13   1.2e-12   1.5e-12
108    16     3    8.2e-14   1.5e-13   3.2e-13   5.0e-13   6.5e-13   7.8e-13
109    16     4    8.0e-14   1.0e-13   1.5e-13   1.9e-13   2.3e-13   2.6e-13
110    16     5    2.2e-13   3.4e-13   5.7e-13   7.8e-13   9.6e-13   1.1e-12
111    16     6    1.4e-12   2.2e-12   3.8e-12   5.3e-12   6.5e-12   7.6e-12
112    16     7    1.1e-13   1.8e-13   3.9e-13   6.3e-13   8.6e-13   1.1e-12
113    16     8    5.3e-13   7.3e-13   1.3e-12   1.9e-12   2.6e-12   3.1e-12
114    16     9    3.0e-13   4.6e-13   9.7e-13   1.5e-12   2.0e-12   2.6e-12
115    16    10    5.5e-12   5.8e-12   5.9e-12   6.1e-12   6.1e-12   6.2e-12
116    16    11    5.1e-12   8.6e-12   1.6e-11   2.3e-11   2.8e-11   3.4e-11
117    16    12    5.5e-13   5.5e-13   8.4e-13   1.2e-12   1.6e-12   1.9e-12
118    16    13    4.6e-13   9.7e-13   2.0e-12   2.8e-12   3.6e-12   4.2e-12
119    16    14    4.2e-12   8.2e-12   1.8e-11   2.6e-11   3.2e-11   3.9e-11
120    16    15    1.1e-13   1.9e-13   4.2e-13   6.3e-13   8.2e-13   9.9e-13
121    17     1    2.3e-16   3.4e-16   4.6e-16   5.4e-16   6.1e-16   6.6e-16
122    17     2    1.6e-14   2.6e-14   4.7e-14   6.9e-14   8.9e-14   1.1e-13
123    17     3    6.5e-14   1.2e-13   2.7e-13   4.2e-13   5.7e-13   6.9e-13
124    17     4    9.0e-13   1.5e-12   2.7e-12   3.9e-12   4.9e-12   5.7e-12
125    17     5    1.4e-13   2.2e-13   3.6e-13   5.0e-13   6.1e-13   7.0e-13
126    17     6    5.3e-13   9.0e-13   1.8e-12   2.6e-12   3.4e-12   4.1e-12
127    17     7    5.0e-13   6.5e-13   9.7e-13   1.3e-12   1.6e-12   1.9e-12
128    17     8    1.6e-13   3.0e-13   6.5e-13   1.0e-12   1.3e-12   1.6e-12
129    17     9    1.0e-12   1.3e-12   1.9e-12   2.6e-12   3.1e-12   3.5e-12
130    17    10    1.9e-13   3.9e-13   9.7e-13   1.6e-12   2.3e-12   2.8e-12
131    17    11    6.9e-13   1.1e-12   1.9e-12   2.6e-12   3.2e-12   3.6e-12
132    17    12    9.6e-12   1.5e-11   2.4e-11   3.2e-11   3.9e-11   4.6e-11
133    17    13    5.5e-13   1.2e-12   2.6e-12   3.9e-12   5.0e-12   6.1e-12
134    17    14    6.1e-13   1.2e-12   2.3e-12   3.2e-12   4.2e-12   4.9e-12
135    17    15    1.1e-12   2.3e-12   4.7e-12   7.0e-12   9.0e-12   1.1e-11
136    17    16    4.6e-13   5.8e-13   9.0e-13   1.2e-12   1.5e-12   1.9e-12
137    18     1    2.7e-16   3.8e-16   4.9e-16   5.7e-16   6.3e-16   7.0e-16
138    18     2    4.0e-14   7.7e-14   1.6e-13   2.6e-13   3.2e-13   3.9e-13
139    18     3    1.1e-13   2.4e-13   5.9e-13   9.7e-13   1.3e-12   1.6e-12
140    18     4    3.2e-13   5.5e-13   1.0e-12   1.5e-12   1.8e-12   2.0e-12
141    18     5    2.2e-13   3.0e-13   4.2e-13   5.0e-13   5.8e-13   6.3e-13
142    18     6    2.8e-13   4.6e-13   7.7e-13   1.0e-12   1.2e-12   1.5e-12
143    18     7    1.0e-13   1.9e-13   3.6e-13   5.3e-13   6.8e-13   8.1e-13
144    18     8    2.2e-13   4.0e-13   9.5e-13   1.5e-12   2.0e-12   2.6e-12
145    18     9    5.1e-14   9.9e-14   2.2e-13   3.4e-13   4.3e-13   5.3e-13
146    18    10    3.5e-13   5.3e-13   9.9e-13   1.5e-12   1.9e-12   2.3e-12
147    18    11    3.0e-12   4.7e-12   8.0e-12   1.1e-11   1.3e-11   1.5e-11
148    18    12    6.9e-14   1.5e-13   4.0e-13   7.0e-13   9.7e-13   1.2e-12
149    18    13    1.8e-13   3.1e-13   6.6e-13   1.0e-12   1.3e-12   1.6e-12
150    18    14    6.5e-12   9.6e-12   1.6e-11   2.2e-11   2.7e-11   3.1e-11
151    18    15    7.0e-13   1.1e-12   2.2e-12   3.0e-12   3.8e-12   4.5e-12
152    18    16    1.9e-12   2.3e-12   2.7e-12   3.1e-12   3.5e-12   3.8e-12
153    18    17    2.3e-13   3.4e-13   5.8e-13   8.1e-13   1.0e-12   1.2e-12
154    19     1    3.5e-14   6.5e-14   1.3e-13   1.9e-13   2.4e-13   3.0e-13
155    19     2    1.6e-14   2.8e-14   8.2e-14   1.5e-13   2.2e-13   2.8e-13
156    19     3    6.8e-14   1.3e-13   2.6e-13   3.9e-13   5.0e-13   5.9e-13
157    19     4    2.8e-14   4.5e-14   7.3e-14   9.6e-14   1.1e-13   1.3e-13
158    19     5    5.8e-14   1.2e-13   3.1e-13   5.1e-13   6.8e-13   8.2e-13
159    19     6    1.2e-13   2.6e-13   6.6e-13   1.1e-12   1.5e-12   1.8e-12
160    19     7    8.4e-14   1.4e-13   2.4e-13   3.4e-13   4.2e-13   4.9e-13
161    19     8    4.5e-13   6.8e-13   1.1e-12   1.5e-12   1.8e-12   2.0e-12
162    19     9    1.5e-12   2.2e-12   3.6e-12   4.9e-12   5.8e-12   6.8e-12
163    19    10    2.4e-12   3.8e-12   6.3e-12   8.6e-12   1.1e-11   1.2e-11
164    19    11    3.2e-13   4.9e-13   8.6e-13   1.3e-12   1.6e-12   1.9e-12
165    19    12    3.9e-14   8.2e-14   2.0e-13   3.1e-13   4.2e-13   5.1e-13
166    19    13    3.0e-13   5.1e-13   1.1e-12   1.8e-12   2.3e-12   2.7e-12
167    19    14    2.2e-12   2.6e-12   3.1e-12   3.6e-12   4.1e-12   4.5e-12
168    19    15    1.9e-13   3.6e-13   8.9e-13   1.5e-12   2.0e-12   2.4e-12
169    19    16    6.6e-12   9.5e-12   1.5e-11   2.2e-11   2.6e-11   3.0e-11
170    19    17    7.2e-14   1.3e-13   3.8e-13   7.0e-13   1.0e-12   1.3e-12
171    19    18    3.2e-12   6.3e-12   1.3e-11   1.9e-11   2.4e-11   2.8e-11
172    20     1    1.5e-14   1.9e-14   2.3e-14   2.7e-14   3.0e-14   3.4e-14
173    20     2    1.9e-13   3.6e-13   8.5e-13   1.3e-12   1.8e-12   2.2e-12
174    20     3    1.0e-13   1.9e-13   4.3e-13   6.6e-13   8.6e-13   1.0e-12
175    20     4    1.5e-14   2.8e-14   6.5e-14   1.1e-13   1.5e-13   1.8e-13
176    20     5    2.3e-12   3.6e-12   6.3e-12   8.5e-12   1.0e-11   1.2e-11
177    20     6    6.8e-13   1.1e-12   1.9e-12   2.6e-12   3.1e-12   3.5e-12
178    20     7    2.4e-13   4.0e-13   8.0e-13   1.2e-12   1.5e-12   1.8e-12
179    20     8    4.0e-13   5.4e-13   8.5e-13   1.2e-12   1.5e-12   1.8e-12
180    20     9    6.6e-14   1.5e-13   3.9e-13   6.6e-13   8.9e-13   1.1e-12
181    20    10    9.9e-14   2.0e-13   5.0e-13   8.0e-13   1.1e-12   1.3e-12
182    20    11    1.8e-13   2.4e-13   3.8e-13   5.0e-13   5.9e-13   6.9e-13
183    20    12    7.0e-13   1.1e-12   1.8e-12   2.3e-12   2.8e-12   3.2e-12
184    20    13    1.1e-11   1.5e-11   2.6e-11   3.4e-11   4.2e-11   4.7e-11
185    20    14    9.3e-13   1.4e-12   2.3e-12   3.1e-12   3.8e-12   4.3e-12
